time,valence,frustration,focus,excitement,lat,lon
2017-03-12T11:52:34,81.860466,100,58.604652,23.720932,,
2017-03-12T11:52:34,81.860466,100,58.604652,23.720932,,
2017-03-12T11:52:35,83.25581,100,58.604652,24.186043,,
2017-03-12T11:52:35,83.25581,100,58.604652,24.186043,,
2017-03-12T11:52:36,84.18604,100,58.139534,21.860466,55.950028,-3.191992
2017-03-12T11:52:36,84.18604,100,58.139534,21.860466,55.950028,-3.191992
2017-03-12T11:52:37,78.139534,100,58.139534,20.465118,,
2017-03-12T11:52:37,78.139534,100,58.139534,20.465118,,
2017-03-12T11:52:38,75.34884,100,58.139534,21.860466,,
2017-03-12T11:52:38,75.34884,100,58.139534,21.860466,,
2017-03-12T11:52:39,76.74419,100,58.139534,19.53489,,
2017-03-12T11:52:39,76.74419,100,58.139534,19.53489,,
2017-03-12T11:52:40,80.93024,100,42.7907,18.139534,,
2017-03-12T11:52:40,80.93024,100,42.7907,18.139534,,
2017-03-12T11:52:41,78.139534,100,42.7907,18.604652,,
2017-03-12T11:52:41,78.139534,100,42.7907,18.604652,,
2017-03-12T11:52:42,76.74419,100,57.67442,17.209305,,
2017-03-12T11:52:42,76.74419,100,57.67442,17.209305,,
2017-03-12T11:52:43,81.860466,100,57.2093,14.418602,,
2017-03-12T11:52:43,81.860466,100,57.2093,14.418602,,
2017-03-12T11:52:44,80.46512,100,41.860466,14.418602,55.950012,-3.192252
2017-03-12T11:52:44,80.46512,100,41.860466,14.418602,55.950012,-3.192252
2017-03-12T11:52:45,74.88372,100,56.744186,16.279068,,
2017-03-12T11:52:45,74.88372,100,56.744186,16.279068,,
2017-03-12T11:52:46,73.48837,100,41.860466,19.069763,,
2017-03-12T11:52:46,73.48837,100,41.860466,19.069763,,
2017-03-12T11:52:47,76.74419,100,56.744186,18.604652,,
2017-03-12T11:52:47,76.74419,100,56.744186,18.604652,,
2017-03-12T11:52:48,80,100,56.744186,20.93023,,
2017-03-12T11:52:48,80,100,56.744186,20.93023,,
2017-03-12T11:52:49,78.139534,100,56.279068,17.674416,,
2017-03-12T11:52:49,78.139534,100,56.279068,17.674416,,
2017-03-12T11:52:50,79.06976,98.60465,55.813953,17.674416,55.949865,-3.192103
2017-03-12T11:52:50,79.06976,98.60465,55.813953,17.674416,55.949865,-3.192103
2017-03-12T11:52:51,80.46512,90.69768,53.48837,23.720932,,
2017-03-12T11:52:51,80.46512,90.69768,53.48837,23.720932,,
2017-03-12T11:52:52,77.67442,81.39535,49.76744,23.720932,,
2017-03-12T11:52:52,77.67442,81.39535,49.76744,23.720932,,
2017-03-12T11:52:53,74.4186,84.65116,51.162792,23.720932,,
2017-03-12T11:52:53,74.4186,84.65116,51.162792,23.720932,,
2017-03-12T11:52:54,73.023254,81.39535,49.76744,20,,
2017-03-12T11:52:54,73.023254,81.39535,49.76744,20,,
2017-03-12T11:52:55,68.37209,73.023254,46.511627,21.395348,,
2017-03-12T11:52:55,68.37209,73.023254,46.511627,21.395348,,
2017-03-12T11:52:56,60,64.65116,43.720932,20.93023,,
2017-03-12T11:52:56,60,64.65116,43.720932,20.93023,,
2017-03-12T11:52:57,53.48837,58.139534,40.930237,17.209305,,
2017-03-12T11:52:57,53.48837,58.139534,40.930237,17.209305,,
2017-03-12T11:52:58,50.697674,52.55814,39.069767,19.53489,,
2017-03-12T11:52:58,50.697674,52.55814,39.069767,19.53489,,
2017-03-12T11:52:59,49.76744,47.90698,37.2093,20.93023,55.950033,-3.192308
2017-03-12T11:52:59,49.76744,47.90698,37.2093,20.93023,55.950033,-3.192308
2017-03-12T11:53:00,47.90698,46.511627,36.744183,22.790703,,
2017-03-12T11:53:00,47.90698,46.511627,36.744183,22.790703,,
2017-03-12T11:53:01,46.976746,43.720932,35.81395,21.395348,,
2017-03-12T11:53:01,46.976746,43.720932,35.81395,21.395348,,
2017-03-12T11:53:02,46.511627,40.930237,34.41861,18.604652,,
2017-03-12T11:53:02,46.511627,40.930237,34.41861,18.604652,,
2017-03-12T11:53:03,45.581394,36.744183,32.558136,13.953491,,
2017-03-12T11:53:03,45.581394,36.744183,32.558136,13.953491,,
2017-03-12T11:53:04,44.186043,33.023254,31.162796,16.279068,,
2017-03-12T11:53:04,44.186043,33.023254,31.162796,16.279068,,
2017-03-12T11:53:05,42.7907,29.76744,29.76744,20,,
2017-03-12T11:53:05,42.7907,29.76744,29.76744,20,,
