time,valence,frustration,focus,excitement,lat,lon
2017-03-12T11:54:46,66.976746,83.72093,52.09302,20.465118,,
2017-03-12T11:54:47,68.83721,84.18604,43.255814,24.651161,,
2017-03-12T11:54:47,68.83721,84.18604,43.255814,24.651161,,
2017-03-12T11:54:47,68.83721,84.18604,43.255814,24.651161,,
2017-03-12T11:54:47,68.83721,84.18604,43.255814,24.651161,,
2017-03-12T11:54:48,72.558136,84.65116,52.55814,24.186043,,
2017-03-12T11:54:48,72.558136,84.65116,52.55814,24.186043,,
2017-03-12T11:54:48,72.558136,84.65116,52.55814,24.186043,,
2017-03-12T11:54:48,72.558136,84.65116,52.55814,24.186043,,
2017-03-12T11:54:49,75.81395,85.11628,43.720932,35.34884,,
2017-03-12T11:54:49,75.81395,85.11628,43.720932,35.34884,,
2017-03-12T11:54:49,75.81395,85.11628,43.720932,35.34884,,
2017-03-12T11:54:49,75.81395,85.11628,43.720932,35.34884,,
2017-03-12T11:54:50,79.06976,85.11628,44.186043,40.930237,55.949793,-3.19056
2017-03-12T11:54:50,79.06976,85.11628,44.186043,40.930237,55.949793,-3.19056
2017-03-12T11:54:50,79.06976,85.11628,44.186043,40.930237,55.949793,-3.19056
2017-03-12T11:54:50,79.06976,85.11628,44.186043,40.930237,55.949793,-3.19056
2017-03-12T11:54:51,80.46512,85.11628,44.65116,43.720932,,
2017-03-12T11:54:51,80.46512,85.11628,44.65116,43.720932,,
2017-03-12T11:54:51,80.46512,85.11628,44.65116,43.720932,,
2017-03-12T11:54:51,80.46512,85.11628,44.65116,43.720932,,
2017-03-12T11:54:52,81.860466,85.5814,54.418606,39.534885,,
2017-03-12T11:54:52,81.860466,85.5814,54.418606,39.534885,,
2017-03-12T11:54:52,81.860466,85.5814,54.418606,39.534885,,
2017-03-12T11:54:52,81.860466,85.5814,54.418606,39.534885,,
2017-03-12T11:54:53,85.5814,85.5814,45.581394,46.046513,,
2017-03-12T11:54:53,85.5814,85.5814,45.581394,46.046513,,
2017-03-12T11:54:53,85.5814,85.5814,45.581394,46.046513,,
2017-03-12T11:54:53,85.5814,85.5814,45.581394,46.046513,,
2017-03-12T11:54:54,83.25581,85.5814,45.581394,44.65116,,
2017-03-12T11:54:54,83.25581,85.5814,45.581394,44.65116,,
2017-03-12T11:54:54,83.25581,85.5814,45.581394,44.65116,,
2017-03-12T11:54:54,83.25581,85.5814,45.581394,44.65116,,
2017-03-12T11:54:55,75.34884,85.5814,46.511627,48.837208,,
2017-03-12T11:54:55,75.34884,85.5814,46.511627,48.837208,,
2017-03-12T11:54:55,75.34884,85.5814,46.511627,48.837208,,
2017-03-12T11:54:55,75.34884,85.5814,46.511627,48.837208,,
2017-03-12T11:54:56,70.69768,85.5814,46.976746,51.162792,55.95043,-3.19098
2017-03-12T11:54:56,70.69768,85.5814,46.976746,51.162792,55.95043,-3.19098
2017-03-12T11:54:56,70.69768,85.5814,46.976746,51.162792,55.95043,-3.19098
2017-03-12T11:54:56,70.69768,85.5814,46.976746,51.162792,55.95043,-3.19098
2017-03-12T11:54:57,71.62791,86.04651,46.976746,46.046513,,
2017-03-12T11:54:57,71.62791,86.04651,46.976746,46.046513,,
2017-03-12T11:54:57,71.62791,86.04651,46.976746,46.046513,,
2017-03-12T11:54:57,71.62791,86.04651,46.976746,46.046513,,
2017-03-12T11:54:58,72.09302,86.04651,47.441856,42.7907,,
2017-03-12T11:54:58,72.09302,86.04651,47.441856,42.7907,,
2017-03-12T11:54:58,72.09302,86.04651,47.441856,42.7907,,
2017-03-12T11:54:58,72.09302,86.04651,47.441856,42.7907,,
2017-03-12T11:54:59,70.23256,86.04651,47.90698,44.65116,,
2017-03-12T11:54:59,70.23256,86.04651,47.90698,44.65116,,
2017-03-12T11:54:59,70.23256,86.04651,47.90698,44.65116,,
2017-03-12T11:54:59,70.23256,86.04651,47.90698,44.65116,,
2017-03-12T11:55:00,70.23256,86.04651,57.67442,38.139534,,
2017-03-12T11:55:00,70.23256,86.04651,57.67442,38.139534,,
2017-03-12T11:55:00,70.23256,86.04651,57.67442,38.139534,,
2017-03-12T11:55:00,70.23256,86.04651,57.67442,38.139534,,
2017-03-12T11:55:01,70.69768,86.04651,47.90698,40.46512,,
2017-03-12T11:55:01,70.69768,86.04651,47.90698,40.46512,,
2017-03-12T11:55:01,70.69768,86.04651,47.90698,40.46512,,
2017-03-12T11:55:01,70.69768,86.04651,47.90698,40.46512,,
2017-03-12T11:55:02,71.62791,86.04651,48.372097,42.7907,,
2017-03-12T11:55:02,71.62791,86.04651,48.372097,42.7907,,
2017-03-12T11:55:02,71.62791,86.04651,48.372097,42.7907,,
2017-03-12T11:55:02,71.62791,86.04651,48.372097,42.7907,,
2017-03-12T11:55:03,72.09302,86.04651,58.139534,38.139534,,
2017-03-12T11:55:03,72.09302,86.04651,58.139534,38.139534,,
2017-03-12T11:55:03,72.09302,86.04651,58.139534,38.139534,,
2017-03-12T11:55:03,72.09302,86.04651,58.139534,38.139534,,
2017-03-12T11:55:04,74.4186,86.04651,58.604652,39.534885,,
2017-03-12T11:55:04,74.4186,86.04651,58.604652,39.534885,,
2017-03-12T11:55:04,74.4186,86.04651,58.604652,39.534885,,
2017-03-12T11:55:04,74.4186,86.04651,58.604652,39.534885,,
2017-03-12T11:55:05,72.558136,86.04651,48.372097,30.69767,,
2017-03-12T11:55:05,72.558136,86.04651,48.372097,30.69767,,
2017-03-12T11:55:05,72.558136,86.04651,48.372097,30.69767,,
2017-03-12T11:55:05,72.558136,86.04651,48.372097,30.69767,,
2017-03-12T11:55:06,72.558136,86.04651,58.139534,30.69767,55.94995,-3.190698
2017-03-12T11:55:06,72.558136,86.04651,58.139534,30.69767,55.94995,-3.190698
2017-03-12T11:55:06,72.558136,86.04651,58.139534,30.69767,55.94995,-3.190698
2017-03-12T11:55:06,72.558136,86.04651,58.139534,30.69767,55.94995,-3.190698
2017-03-12T11:55:07,69.76744,86.04651,47.90698,26.046516,,
2017-03-12T11:55:07,69.76744,86.04651,47.90698,26.046516,,
2017-03-12T11:55:07,69.76744,86.04651,47.90698,26.046516,,
2017-03-12T11:55:07,69.76744,86.04651,47.90698,26.046516,,
2017-03-12T11:55:08,66.976746,86.04651,48.837208,35.34884,,
2017-03-12T11:55:08,66.976746,86.04651,48.837208,35.34884,,
2017-03-12T11:55:08,66.976746,86.04651,48.837208,35.34884,,
2017-03-12T11:55:08,66.976746,86.04651,48.837208,35.34884,,
2017-03-12T11:55:09,70.23256,86.04651,58.139534,27.906975,,
2017-03-12T11:55:09,70.23256,86.04651,58.139534,27.906975,,
2017-03-12T11:55:09,70.23256,86.04651,58.139534,27.906975,,
2017-03-12T11:55:09,70.23256,86.04651,58.139534,27.906975,,
2017-03-12T11:55:10,74.88372,86.04651,58.139534,24.186043,,
2017-03-12T11:55:10,74.88372,86.04651,58.139534,24.186043,,
2017-03-12T11:55:10,74.88372,86.04651,58.139534,24.186043,,
2017-03-12T11:55:10,74.88372,86.04651,58.139534,24.186043,,
2017-03-12T11:55:11,74.4186,83.25581,56.744186,26.046516,,
2017-03-12T11:55:11,74.4186,83.25581,56.744186,26.046516,,
2017-03-12T11:55:11,74.4186,83.25581,56.744186,26.046516,,
2017-03-12T11:55:11,74.4186,83.25581,56.744186,26.046516,,
2017-03-12T11:55:12,73.48837,82.790695,57.2093,32.093025,,
2017-03-12T11:55:12,73.48837,82.790695,57.2093,32.093025,,
2017-03-12T11:55:12,73.48837,82.790695,57.2093,32.093025,,
2017-03-12T11:55:12,73.48837,82.790695,57.2093,32.093025,,
2017-03-12T11:55:13,72.558136,82.32558,57.2093,37.67442,,
2017-03-12T11:55:13,72.558136,82.32558,57.2093,37.67442,,
2017-03-12T11:55:13,72.558136,82.32558,57.2093,37.67442,,
2017-03-12T11:55:13,72.558136,82.32558,57.2093,37.67442,,
2017-03-12T11:55:14,78.139534,82.32558,57.67442,45.11628,,
2017-03-12T11:55:14,78.139534,82.32558,57.67442,45.11628,,
2017-03-12T11:55:14,78.139534,82.32558,57.67442,45.11628,,
2017-03-12T11:55:14,78.139534,82.32558,57.67442,45.11628,,
2017-03-12T11:55:15,79.53488,81.860466,57.67442,41.860466,,
2017-03-12T11:55:15,79.53488,81.860466,57.67442,41.860466,,
2017-03-12T11:55:15,79.53488,81.860466,57.67442,41.860466,,
2017-03-12T11:55:15,79.53488,81.860466,57.67442,41.860466,,
2017-03-12T11:55:16,75.34884,81.860466,57.67442,42.7907,,
2017-03-12T11:55:16,75.34884,81.860466,57.67442,42.7907,,
2017-03-12T11:55:16,75.34884,81.860466,57.67442,42.7907,,
2017-03-12T11:55:16,75.34884,81.860466,57.67442,42.7907,,
2017-03-12T11:55:17,70.23256,81.39535,57.67442,39.534885,,
2017-03-12T11:55:17,70.23256,81.39535,57.67442,39.534885,,
2017-03-12T11:55:17,70.23256,81.39535,57.67442,39.534885,,
2017-03-12T11:55:17,70.23256,81.39535,57.67442,39.534885,,
2017-03-12T11:55:18,66.51163,81.39535,49.76744,39.999996,,
2017-03-12T11:55:18,66.51163,81.39535,49.76744,39.999996,,
2017-03-12T11:55:18,66.51163,81.39535,49.76744,39.999996,,
2017-03-12T11:55:18,66.51163,81.39535,49.76744,39.999996,,
2017-03-12T11:55:19,65.5814,81.39535,50.23256,43.255814,,
2017-03-12T11:55:19,65.5814,81.39535,50.23256,43.255814,,
2017-03-12T11:55:19,65.5814,81.39535,50.23256,43.255814,,
2017-03-12T11:55:19,65.5814,81.39535,50.23256,43.255814,,
2017-03-12T11:55:20,66.04651,80.93024,58.604652,47.90698,55.949865,-3.190855
2017-03-12T11:55:20,66.04651,80.93024,58.604652,47.90698,55.949865,-3.190855
2017-03-12T11:55:20,66.04651,80.93024,58.604652,47.90698,55.949865,-3.190855
2017-03-12T11:55:20,66.04651,80.93024,58.604652,47.90698,55.949865,-3.190855
2017-03-12T11:55:21,67.441864,80.93024,51.162792,57.67442,,
2017-03-12T11:55:21,67.441864,80.93024,51.162792,57.67442,,
2017-03-12T11:55:21,67.441864,80.93024,51.162792,57.67442,,
2017-03-12T11:55:21,67.441864,80.93024,51.162792,57.67442,,
2017-03-12T11:55:22,68.37209,80.93024,52.09302,61.39535,,
2017-03-12T11:55:22,68.37209,80.93024,52.09302,61.39535,,
2017-03-12T11:55:22,68.37209,80.93024,52.09302,61.39535,,
2017-03-12T11:55:22,68.37209,80.93024,52.09302,61.39535,,
2017-03-12T11:55:23,69.30232,80.93024,52.09302,57.2093,,
2017-03-12T11:55:23,69.30232,80.93024,52.09302,57.2093,,
2017-03-12T11:55:23,69.30232,80.93024,52.09302,57.2093,,
2017-03-12T11:55:23,69.30232,80.93024,52.09302,57.2093,,
2017-03-12T11:55:24,67.906975,80.93024,52.55814,54.418606,,
2017-03-12T11:55:24,67.906975,80.93024,52.55814,54.418606,,
2017-03-12T11:55:24,67.906975,80.93024,52.55814,54.418606,,
2017-03-12T11:55:24,67.906975,80.93024,52.55814,54.418606,,
2017-03-12T11:55:25,66.51163,80.93024,60.930233,48.837208,,
2017-03-12T11:55:25,66.51163,80.93024,60.930233,48.837208,,
2017-03-12T11:55:25,66.51163,80.93024,60.930233,48.837208,,
2017-03-12T11:55:25,66.51163,80.93024,60.930233,48.837208,,
2017-03-12T11:55:26,67.906975,80.93024,53.023254,49.302326,,
2017-03-12T11:55:26,67.906975,80.93024,53.023254,49.302326,,
2017-03-12T11:55:26,67.906975,80.93024,53.023254,49.302326,,
2017-03-12T11:55:26,67.906975,80.93024,53.023254,49.302326,,
2017-03-12T11:55:27,67.441864,80.93024,61.39535,50.23256,,
2017-03-12T11:55:27,67.441864,80.93024,61.39535,50.23256,,
2017-03-12T11:55:27,67.441864,80.93024,61.39535,50.23256,,
2017-03-12T11:55:27,67.441864,80.93024,61.39535,50.23256,,
2017-03-12T11:55:28,66.976746,80.93024,61.39535,43.720932,55.950313,-3.190898
2017-03-12T11:55:28,66.976746,80.93024,61.39535,43.720932,55.950313,-3.190898
2017-03-12T11:55:28,66.976746,80.93024,61.39535,43.720932,55.950313,-3.190898
2017-03-12T11:55:28,66.976746,80.93024,61.39535,43.720932,55.950313,-3.190898
2017-03-12T11:55:29,66.51163,78.139534,53.023254,37.67442,,
2017-03-12T11:55:29,66.51163,78.139534,53.023254,37.67442,,
2017-03-12T11:55:29,66.51163,78.139534,53.023254,37.67442,,
2017-03-12T11:55:29,66.51163,78.139534,53.023254,37.67442,,
2017-03-12T11:55:30,64.65116,76.27907,53.023254,36.744183,,
2017-03-12T11:55:30,64.65116,76.27907,53.023254,36.744183,,
2017-03-12T11:55:30,64.65116,76.27907,53.023254,36.744183,,
2017-03-12T11:55:30,64.65116,76.27907,53.023254,36.744183,,
2017-03-12T11:55:31,63.255814,74.4186,58.604652,38.139534,,
2017-03-12T11:55:31,63.255814,74.4186,58.604652,38.139534,,
2017-03-12T11:55:31,63.255814,74.4186,58.604652,38.139534,,
2017-03-12T11:55:31,63.255814,74.4186,58.604652,38.139534,,
2017-03-12T11:55:32,65.11628,73.023254,53.023254,35.81395,,
2017-03-12T11:55:32,65.11628,73.023254,53.023254,35.81395,,
2017-03-12T11:55:32,65.11628,73.023254,53.023254,35.81395,,
2017-03-12T11:55:32,65.11628,73.023254,53.023254,35.81395,,
2017-03-12T11:55:33,66.976746,72.09302,57.67442,33.488373,,
2017-03-12T11:55:33,66.976746,72.09302,57.67442,33.488373,,
2017-03-12T11:55:33,66.976746,72.09302,57.67442,33.488373,,
2017-03-12T11:55:33,66.976746,72.09302,57.67442,33.488373,,
2017-03-12T11:55:34,66.04651,71.16279,53.023254,40.46512,,
2017-03-12T11:55:34,66.04651,71.16279,53.023254,40.46512,,
2017-03-12T11:55:34,66.04651,71.16279,53.023254,40.46512,,
2017-03-12T11:55:34,66.04651,71.16279,53.023254,40.46512,,
2017-03-12T11:55:35,64.18605,70.23256,57.2093,35.34884,,
2017-03-12T11:55:35,64.18605,70.23256,57.2093,35.34884,,
2017-03-12T11:55:35,64.18605,70.23256,57.2093,35.34884,,
2017-03-12T11:55:35,64.18605,70.23256,57.2093,35.34884,,
2017-03-12T11:55:36,67.441864,69.76744,53.023254,33.95349,,
2017-03-12T11:55:36,67.441864,69.76744,53.023254,33.95349,,
2017-03-12T11:55:36,67.441864,69.76744,53.023254,33.95349,,
2017-03-12T11:55:36,67.441864,69.76744,53.023254,33.95349,,
2017-03-12T11:55:37,66.04651,69.30232,53.48837,44.186043,55.950227,-3.19088
2017-03-12T11:55:37,66.04651,69.30232,53.48837,44.186043,55.950227,-3.19088
2017-03-12T11:55:37,66.04651,69.30232,53.48837,44.186043,55.950227,-3.19088
2017-03-12T11:55:37,66.04651,69.30232,53.48837,44.186043,55.950227,-3.19088
2017-03-12T11:55:38,62.7907,68.83721,53.48837,46.511627,,
2017-03-12T11:55:38,62.7907,68.83721,53.48837,46.511627,,
2017-03-12T11:55:38,62.7907,68.83721,53.48837,46.511627,,
2017-03-12T11:55:38,62.7907,68.83721,53.48837,46.511627,,
2017-03-12T11:55:39,60,68.37209,57.2093,46.046513,,
2017-03-12T11:55:39,60,68.37209,57.2093,46.046513,,
2017-03-12T11:55:39,60,68.37209,57.2093,46.046513,,
2017-03-12T11:55:39,60,68.37209,57.2093,46.046513,,
2017-03-12T11:55:40,59.53488,67.441864,56.744186,39.999996,,
2017-03-12T11:55:40,59.53488,67.441864,56.744186,39.999996,,
2017-03-12T11:55:40,59.53488,67.441864,56.744186,39.999996,,
2017-03-12T11:55:40,59.53488,67.441864,56.744186,39.999996,,
2017-03-12T11:55:41,58.604652,65.11628,55.813953,38.139534,,
2017-03-12T11:55:41,58.604652,65.11628,55.813953,38.139534,,
2017-03-12T11:55:41,58.604652,65.11628,55.813953,38.139534,,
2017-03-12T11:55:41,58.604652,65.11628,55.813953,38.139534,,
2017-03-12T11:55:42,57.67442,63.255814,54.88372,38.604652,,
2017-03-12T11:55:42,57.67442,63.255814,54.88372,38.604652,,
2017-03-12T11:55:42,57.67442,63.255814,54.88372,38.604652,,
2017-03-12T11:55:42,57.67442,63.255814,54.88372,38.604652,,
